"State","Year","Quarter","District_Pincode","Transaction_count","Transaction_amount"
"telangana","2021","1","500018","7159503","11598300000"
"telangana","2021","1","500081","4728444","5317900000"
"telangana","2021","1","500016","4385582","5762430000"
"telangana","2021","1","500039","4354127","6819510000"
"telangana","2021","1","500055","4029164","6832610000"
"telangana","2021","1","505001","3830885","8431770000"
"telangana","2021","1","500038","3830061","4315550000"
"telangana","2021","1","500070","3797889","7344290000"
"telangana","2021","2","500001","148864777","315432000000"
"telangana","2021","2","500072","10572910","17216400000"
"telangana","2021","2","500018","8266463","14460500000"
"telangana","2021","2","500055","4647957","8385880000"
"telangana","2021","2","500039","4555479","7931120000"
"telangana","2021","2","505001","4419442","10840900000"
"telangana","2021","2","500037","4123183","6944200000"
"telangana","2021","2","500008","4116658","6762950000"
"telangana","2021","2","500070","4072408","8630290000"
"telangana","2021","2","502032","3806010","7090540000"
"telangana","2021","3","500001","173430239","335290000000"
"telangana","2021","3","500072","14524540","22628500000"
"telangana","2021","3","500018","10182801","16594200000"
"telangana","2021","3","500039","6212786","10059400000"
"telangana","2021","3","500055","6087796","10446700000"
"telangana","2021","3","500081","6083021","7513920000"
"telangana","2021","3","505001","5829460","12962300000"
"telangana","2021","3","500016","5677699","7949960000"
"telangana","2021","3","500008","5643156","8713050000"
"telangana","2021","3","500070","5569105","10825600000"
"telangana","2021","4","500001","213053128","398798000000"
"telangana","2021","4","500072","18702806","29184000000"
"telangana","2021","4","500018","12702463","20697700000"
"telangana","2021","4","500081","8541538","10628500000"
"telangana","2021","4","500016","7623882","10444200000"
"telangana","2021","4","500039","7572515","12577000000"
"telangana","2021","4","500055","7434595","12863800000"
"telangana","2021","4","505001","7132666","16100600000"
"telangana","2021","4","500008","7087086","11035900000"
"telangana","2021","4","500070","6635068","13246400000"
"telangana","2022","1","500001","248675599","460949000000"
"telangana","2022","1","500072","20739218","32326200000"
"telangana","2022","1","500018","12828306","20721300000"
"telangana","2022","1","500081","9614248","11962600000"
"telangana","2022","1","500039","8602268","14279500000"
"telangana","2022","1","500055","8477965","14589600000"
"telangana","2022","1","500008","8162246","12680600000"
"telangana","2022","1","500016","8148392","11175600000"
"telangana","2022","1","505001","7982445","17776900000"
"telangana","2022","1","500032","7613988","9361900000"
"telangana","2022","2","500001","296874552","536659000000"
"telangana","2022","2","500072","25963855","40013900000"
"telangana","2022","2","500018","14981608","23798500000"
"telangana","2022","2","500081","14210122","17646900000"
"telangana","2022","2","500032","11485072","14002700000"
"telangana","2022","2","500039","10467649","17017800000"
"telangana","2022","2","500016","9992848","13620800000"
"telangana","2022","2","500055","9980355","17123600000"
"telangana","2022","2","500008","9947148","15389400000"
"telangana","2022","2","505001","9545797","21195100000"
"telangana","2022","3","500034","832279716","1276250000000"
"telangana","2022","3","500001","41594312","81023100000"
"telangana","2022","3","500072","26582641","41355800000"
"telangana","2022","3","500081","15668872","19358900000"
"telangana","2022","3","500032","13715084","16600000000"
"telangana","2022","3","500018","12533622","19328600000"
"telangana","2022","3","500039","10711855","17344700000"
"telangana","2022","3","500008","10565808","15897900000"
"telangana","2022","3","500016","10308750","13959700000"
"telangana","2022","3","500055","10192110","17212300000"
"telangana","2022","4","500034","967508435","1501500000000"
"telangana","2022","4","500072","29837348","43828800000"
"telangana","2022","4","500081","18200179","21837300000"
"telangana","2022","4","500032","16676568","19489900000"
"telangana","2022","4","500018","13680565","20005100000"
"telangana","2022","4","500008","12242795","17462300000"
"telangana","2022","4","500039","11783216","18218100000"
"telangana","2022","4","500016","11652977","14952200000"
"telangana","2022","4","500055","11229616","18331400000"
"telangana","2022","4","505001","10568166","21675500000"
"tripura","2018","1","799001","9535","11029700"
"tripura","2018","1","799046","8115","4481190"
"tripura","2018","1","799003","7721","6889320"
"tripura","2018","1","799155","7519","5383750"
"tripura","2018","1","799002","6060","6393590"
"tripura","2018","1","799004","4945","3958910"
"tripura","2018","1","799006","4835","6148720"
"tripura","2018","1","799007","4641","4240870"
"tripura","2018","1","799045","4527","3312160"
"tripura","2018","1","799102","4215","3628480"
"tripura","2018","2","799001","16193","22630200"
"tripura","2018","2","799003","13267","13893700"
"tripura","2018","2","799002","9434","13824700"
"tripura","2018","2","799046","9406","4432800"
"tripura","2018","2","799155","8945","5474310"
"tripura","2018","2","799007","7847","8291790"
"tripura","2018","2","799006","7759","10227600"
"tripura","2018","2","799004","7715","7630450"
"tripura","2018","2","799045","7218","6651790"
"tripura","2018","2","799102","6211","6659760"
"tripura","2018","3","799001","26677","41554800"
"tripura","2018","3","799155","22775","13878400"
"tripura","2018","3","799003","20863","26521200"
"tripura","2018","3","799004","15957","15259800"
"tripura","2018","3","799002","13549","21727900"
"tripura","2018","3","799007","13085","14738400"
"tripura","2018","3","799125","11029","5890830"
"tripura","2018","3","799006","10737","18576700"
"tripura","2018","3","799045","10730","11264400"
"tripura","2018","3","799277","10474","6636280"
"tripura","2018","4","799001","30211","53358100"
"tripura","2018","4","799003","24129","33130100"
"tripura","2018","4","799004","16984","15044600"
"tripura","2018","4","799155","16216","16016200"
"tripura","2018","4","799002","15450","31283600"
"tripura","2018","4","799115","15124","6515320"
"tripura","2018","4","799007","13392","19340900"
"tripura","2018","4","799102","13186","24013900"
"tripura","2018","4","799006","12843","27058400"
"tripura","2018","4","799114","12739","17731500"
"tripura","2019","1","799001","37656","58808400"
"tripura","2019","1","799045","32057","22042000"
"tripura","2019","1","799003","30432","34298600"
"tripura","2019","1","799046","29193","18324200"
"tripura","2019","1","799155","20066","15448800"
"tripura","2019","1","799002","18906","33534100"
"tripura","2019","1","799006","17707","34357500"
"tripura","2019","1","799102","17392","28991000"
"tripura","2019","1","799114","16687","21899500"
"tripura","2019","1","799105","16021","9117570"
"tripura","2019","2","799001","37761","70792100"
"tripura","2019","2","799045","30319","21458200"
"tripura","2019","2","799003","29082","40602100"
"tripura","2019","2","799002","23046","43809500"
"tripura","2019","2","799046","19204","10921300"
"tripura","2019","2","799006","18093","35942000"
"tripura","2019","2","799155","16468","22532400"
"tripura","2019","2","799102","16037","30417700"
"tripura","2019","2","799004","15295","19554300"
"tripura","2019","2","799114","14847","26757300"
"tripura","2019","3","799001","51438","93380600"
"tripura","2019","3","799045","39334","29298600"
"tripura","2019","3","799003","39244","53780100"
"tripura","2019","3","799046","29219","15207700"
"tripura","2019","3","799130","28057","3238310"
"tripura","2019","3","799002","26328","50162400"
"tripura","2019","3","799102","24908","36343000"
"tripura","2019","3","799006","23880","42917600"
"tripura","2019","3","799114","20776","30346700"
"tripura","2019","3","799004","19818","26236200"
"tripura","2019","4","799001","59817","116308000"
"tripura","2019","4","799045","45821","35598700"
"tripura","2019","4","799003","42568","61220300"
"tripura","2019","4","799002","33256","61939800"
"tripura","2019","4","799046","31323","13628200"
"tripura","2019","4","799006","27159","49275900"
"tripura","2019","4","799114","25221","41391800"
"tripura","2019","4","799102","24449","40151500"
"tripura","2019","4","799004","23382","28838400"
"tripura","2019","4","799007","19531","31168700"
"tripura","2020","1","799001","87118","229108000"
"tripura","2020","1","799045","54606","46338900"
"tripura","2020","1","799003","45792","72550800"
"tripura","2020","1","799002","38687","84034400"
"tripura","2020","1","799046","37709","23786200"
"tripura","2020","1","799006","31839","54089100"
"tripura","2020","1","799102","27466","49153200"
"tripura","2020","1","799114","26389","51799400"
"tripura","2020","1","799004","23837","37342600"
"tripura","2020","1","799007","21313","36370000"
"tripura","2020","2","799001","86161","231778000"
"tripura","2020","2","799003","49958","73583800"
"tripura","2020","2","799002","37405","75110400"
"tripura","2020","2","799006","35153","60239800"
"tripura","2020","2","799102","34738","53712500"
"tripura","2020","2","799004","28839","37829300"
"tripura","2020","2","799114","28177","46398100"
"tripura","2020","2","799155","24496","40208800"
"tripura","2020","2","799205","23969","37261200"
"tripura","2020","2","799007","23094","40747800"
"tripura","2020","3","799001","96924","210456000"
"tripura","2020","3","799003","65038","109359000"
"tripura","2020","3","799006","45446","78785800"
"tripura","2020","3","799102","45289","91839400"
"tripura","2020","3","799114","37844","71003500"
"tripura","2020","3","799002","37641","64303200"
"tripura","2020","3","799004","36340","54457700"
"tripura","2020","3","799007","34436","58279700"
"tripura","2020","3","799155","33249","56454800"
"tripura","2020","3","799144","29882","54323200"
"tripura","2020","4","799001","141329","295115000"
"tripura","2020","4","799003","82681","147151000"
"tripura","2020","4","799006","61696","108146000"
"tripura","2020","4","799002","55560","100536000"
"tripura","2020","4","799102","52786","111686000"
"tripura","2020","4","799114","47263","92896200"
"tripura","2020","4","799007","46192","84813200"
"tripura","2020","4","799004","43651","71000200"
"tripura","2020","4","799155","38763","70106200"
"tripura","2020","4","799144","36082","72546500"
"tripura","2021","1","799001","164426","351838000"
"tripura","2021","1","799003","78218","150843000"
"tripura","2021","1","799006","59597","112592000"
"tripura","2021","1","799002","51373","102125000"
"tripura","2021","1","799102","44866","119821000"
"tripura","2021","1","799007","43503","84124800"
"tripura","2021","1","799114","40132","92541900"
"tripura","2021","1","799004","39713","72262600"
"tripura","2021","1","799014","32288","62794600"
"tripura","2021","1","799250","31567","63515200"
"tripura","2021","2","799001","180337","373393000"
"tripura","2021","2","799003","90822","155529000"
"tripura","2021","2","799006","65418","113783000"
"tripura","2021","2","799002","57605","107430000"
"tripura","2021","2","799102","51180","115248000"
"tripura","2021","2","799007","48536","88158600"
"tripura","2021","2","799004","47039","81810200"
"tripura","2021","2","799114","46849","96199700"
"tripura","2021","2","799250","37122","74144300"
"tripura","2021","2","799155","35330","68704800"
"tripura","2021","3","799001","239712","491293000"
"tripura","2021","3","799003","106992","191426000"
"tripura","2021","3","799006","81643","144076000"
"tripura","2021","3","799002","70618","133798000"
"tripura","2021","3","799102","62055","136673000"
"tripura","2021","3","799007","58347","114151000"
"tripura","2021","3","799004","54930","99569800"
"tripura","2021","3","799114","53892","123731000"
"tripura","2021","3","799250","46394","101244000"
"tripura","2021","3","799014","42780","80557700"
"tripura","2021","4","799001","295775","586031000"
"tripura","2021","4","799003","131927","254466000"
"tripura","2021","4","799006","96497","171671000"
"tripura","2021","4","799002","86597","156699000"
"tripura","2021","4","799102","71034","166664000"
"tripura","2021","4","799007","70960","139950000"
"tripura","2021","4","799114","64040","145295000"
"tripura","2021","4","799004","60088","123339000"
"tripura","2021","4","799250","57697","138474000"
"tripura","2021","4","799005","54415","90474400"
"tripura","2022","1","799001","331041","646520000"
"tripura","2022","1","799003","146078","273820000"
"tripura","2022","1","799006","110660","198188000"
"tripura","2022","1","799002","99326","184392000"
"tripura","2022","1","799007","81097","156835000"
"tripura","2022","1","799102","75836","176590000"
"tripura","2022","1","799114","73949","166979000"
"tripura","2022","1","799250","71594","163106000"
"tripura","2022","1","799004","65225","131348000"
"tripura","2022","1","799005","63965","100090000"
"tripura","2022","2","799001","407651","759465000"
"tripura","2022","2","799003","174182","313050000"
"tripura","2022","2","799006","127250","215385000"
"tripura","2022","2","799002","114792","204668000"
"tripura","2022","2","799045","93306","145617000"
"tripura","2022","2","799007","90692","168135000"
"tripura","2022","2","799102","88619","198685000"
"tripura","2022","2","799114","87313","196884000"
"tripura","2022","2","799250","84082","182710000"
"tripura","2022","2","799005","78379","119951000"
"tripura","2022","3","799001","939704","1937550000"
"tripura","2022","3","799003","187351","325824000"
"tripura","2022","3","799006","144908","245072000"
"tripura","2022","3","799002","122273","216719000"
"tripura","2022","3","799114","104422","212785000"
"tripura","2022","3","799007","103140","184211000"
"tripura","2022","3","799250","96157","195275000"
"tripura","2022","3","799045","92909","157561000"
"tripura","2022","3","799102","92491","202189000"
"tripura","2022","3","799005","84533","129673000"
"tripura","2022","4","799001","1547249","3286190000"
"tripura","2022","4","799003","203913","346744000"
"tripura","2022","4","799006","155304","262180000"
"tripura","2022","4","799002","130048","228833000"
"tripura","2022","4","799277","123078","278812000"
"tripura","2022","4","799007","110395","193352000"
"tripura","2022","4","799250","109016","211431000"
"tripura","2022","4","799045","108589","175091000"
"tripura","2022","4","799114","102682","198722000"
"tripura","2022","4","799102","98570","206592000"
"uttar-pradesh","2018","1","201301","690196","987613000"
"uttar-pradesh","2018","1","211002","155044","140661000"
"uttar-pradesh","2018","1","221007","119472","82547000"
"uttar-pradesh","2018","1","201001","117433","183997000"
"uttar-pradesh","2018","1","201308","115075","168194000"
"uttar-pradesh","2018","1","221001","102173","47996700"
"uttar-pradesh","2018","1","201306","99907","132863000"
"uttar-pradesh","2018","1","201009","99762","133677000"
"uttar-pradesh","2018","1","201307","94485","172192000"
"uttar-pradesh","2018","1","250001","86904","120435000"
"uttar-pradesh","2018","2","201301","971854","1673280000"
"uttar-pradesh","2018","2","211002","187515","228945000"
"uttar-pradesh","2018","2","221007","165262","142614000"
"uttar-pradesh","2018","2","201308","162134","260644000"
"uttar-pradesh","2018","2","221001","153900","76113200"
"uttar-pradesh","2018","2","201001","153569","289472000"
"uttar-pradesh","2018","2","201307","146944","277817000"
"uttar-pradesh","2018","2","261136","134292","11967800"
"uttar-pradesh","2018","2","201009","131868","225961000"
"uttar-pradesh","2018","2","201306","124283","193525000"
"uttar-pradesh","2018","3","221001","1439623","671780000"
"uttar-pradesh","2018","3","201301","1438458","2181630000"
"uttar-pradesh","2018","3","221007","991753","560213000"
"uttar-pradesh","2018","3","261136","945871","389706000"
"uttar-pradesh","2018","3","201308","336977","401173000"
"uttar-pradesh","2018","3","201307","324604","433960000"
"uttar-pradesh","2018","3","211002","292135","355720000"
"uttar-pradesh","2018","3","201014","230610","326683000"
"uttar-pradesh","2018","3","201306","224490","313974000"
"uttar-pradesh","2018","3","201304","213566","311521000"
"uttar-pradesh","2018","4","201301","2504916","3217990000"
"uttar-pradesh","2018","4","201308","691019","646783000"
"uttar-pradesh","2018","4","201307","656491","698342000"
"uttar-pradesh","2018","4","221001","448556","211430000"
"uttar-pradesh","2018","4","201303","439449","476584000"
"uttar-pradesh","2018","4","201304","429697","491373000"
"uttar-pradesh","2018","4","211002","419546","532892000"
"uttar-pradesh","2018","4","201014","402649","505006000"
"uttar-pradesh","2018","4","201009","401531","555401000"
"uttar-pradesh","2018","4","221007","375707","324706000"
"uttar-pradesh","2019","1","201301","4596696","4223120000"
"uttar-pradesh","2019","1","226004","2988999","4521170000"
"uttar-pradesh","2019","1","201307","995263","967126000"
"uttar-pradesh","2019","1","201308","940906","816865000"
"uttar-pradesh","2019","1","201304","763989","738479000"
"uttar-pradesh","2019","1","211002","750868","842505000"
"uttar-pradesh","2019","1","201306","743462","665922000"
"uttar-pradesh","2019","1","201303","702940","679180000"
"uttar-pradesh","2019","1","201009","674047","801708000"
"uttar-pradesh","2019","1","201014","603950","682482000"
"uttar-pradesh","2019","2","226004","8966947","16438600000"
"uttar-pradesh","2019","2","201301","3632838","3857720000"
"uttar-pradesh","2019","2","201307","1041792","1111660000"
"uttar-pradesh","2019","2","201308","1040098","952637000"
"uttar-pradesh","2019","2","208001","990727","1850050000"
"uttar-pradesh","2019","2","211002","793974","1175240000"
"uttar-pradesh","2019","2","201303","760647","802473000"
"uttar-pradesh","2019","2","201009","736002","963721000"
"uttar-pradesh","2019","2","201304","722680","821250000"
"uttar-pradesh","2019","2","201014","642296","778339000"
"uttar-pradesh","2019","3","226004","6687157","17110400000"
"uttar-pradesh","2019","3","201301","4798433","4992800000"
"uttar-pradesh","2019","3","201307","1517920","1501560000"
"uttar-pradesh","2019","3","201308","1273377","1233860000"
"uttar-pradesh","2019","3","201303","1078332","1070120000"
"uttar-pradesh","2019","3","201009","993499","1262040000"
"uttar-pradesh","2019","3","201304","991140","1097530000"
"uttar-pradesh","2019","3","201014","940093","1041450000"
"uttar-pradesh","2019","3","211002","849738","1357190000"
"uttar-pradesh","2019","3","208001","846654","2013120000"
"uttar-pradesh","2019","4","226004","8588482","21495000000"
"uttar-pradesh","2019","4","201301","5805708","6194770000"
"uttar-pradesh","2019","4","201307","1782991","1865550000"
"uttar-pradesh","2019","4","201308","1702665","1534650000"
"uttar-pradesh","2019","4","201303","1230731","1301170000"
"uttar-pradesh","2019","4","201304","1189081","1373930000"
"uttar-pradesh","2019","4","201009","1186803","1604580000"
"uttar-pradesh","2019","4","221007","1179731","1503520000"
"uttar-pradesh","2019","4","201014","1096184","1259500000"
"uttar-pradesh","2019","4","201306","1066975","1140980000"
"uttar-pradesh","2020","1","226004","9379065","25604200000"
"uttar-pradesh","2020","1","201301","5805295","6230030000"
"uttar-pradesh","2020","1","201307","1865591","2046340000"
"uttar-pradesh","2020","1","201308","1797906","1993220000"
"uttar-pradesh","2020","1","250001","1369151","3275560000"
"uttar-pradesh","2020","1","201009","1343777","1837100000"
"uttar-pradesh","2020","1","201303","1265203","1382010000"
"uttar-pradesh","2020","1","201304","1256012","1502190000"
"uttar-pradesh","2020","1","201014","1144853","1375880000"
"uttar-pradesh","2020","1","201318","1107456","1582550000"
"uttar-pradesh","2020","2","226004","7759585","23228200000"
"uttar-pradesh","2020","2","201301","2632882","3032440000"
"uttar-pradesh","2020","2","201307","1490791","1658790000"
"uttar-pradesh","2020","2","250001","1444660","3560010000"
"uttar-pradesh","2020","2","201009","1415732","1732410000"
"uttar-pradesh","2020","2","201102","1234207","1668370000"
"uttar-pradesh","2020","2","201318","1079644","1436120000"
"uttar-pradesh","2020","2","201304","1024526","1133270000"
"uttar-pradesh","2020","2","201308","983057","1160320000"
"uttar-pradesh","2020","2","201303","932952","984761000"
"uttar-pradesh","2020","3","226004","11561325","32419300000"
"uttar-pradesh","2020","3","201301","4881051","5988750000"
"uttar-pradesh","2020","3","201307","2082018","2330390000"
"uttar-pradesh","2020","3","201009","1901182","2646260000"
"uttar-pradesh","2020","3","250001","1776682","4246930000"
"uttar-pradesh","2020","3","201318","1718615","2362990000"
"uttar-pradesh","2020","3","201102","1483902","2523970000"
"uttar-pradesh","2020","3","201304","1460713","1727050000"
"uttar-pradesh","2020","3","201308","1444635","1784850000"
"uttar-pradesh","2020","3","201303","1182569","1341040000"
"uttar-pradesh","2020","4","226004","10577161","28971300000"
"uttar-pradesh","2020","4","201301","8269422","9516430000"
"uttar-pradesh","2020","4","201307","3169124","3513040000"
"uttar-pradesh","2020","4","201009","2745899","3935770000"
"uttar-pradesh","2020","4","201318","2635508","3627150000"
"uttar-pradesh","2020","4","201308","2252985","2677670000"
"uttar-pradesh","2020","4","201304","2149594","2548980000"
"uttar-pradesh","2020","4","201102","2128338","3813300000"
"uttar-pradesh","2020","4","250001","2126289","4735110000"
"uttar-pradesh","2020","4","201303","1853382","2070170000"
"uttar-pradesh","2021","1","226004","22707332","45313300000"
"uttar-pradesh","2021","1","201301","10319312","12062500000"
"uttar-pradesh","2021","1","250001","3773281","7415490000"
"uttar-pradesh","2021","1","201307","3475051","3875770000"
"uttar-pradesh","2021","1","201318","2910787","3960220000"
"uttar-pradesh","2021","1","201308","2900019","3147210000"
"uttar-pradesh","2021","1","201009","2805336","4050060000"
"uttar-pradesh","2021","1","201304","2294976","2705730000"
"uttar-pradesh","2021","1","201102","2202672","4068600000"
"uttar-pradesh","2021","1","201303","2085839","2303130000"
"uttar-pradesh","2021","2","226004","30119203","58851400000"
"uttar-pradesh","2021","2","201301","9161290","11443300000"
"uttar-pradesh","2021","2","250001","4986937","9290890000"
"uttar-pradesh","2021","2","201307","3229621","3762390000"
"uttar-pradesh","2021","2","201009","2982592","4312400000"
"uttar-pradesh","2021","2","201318","2879977","4086960000"
"uttar-pradesh","2021","2","201102","2605822","4403530000"
"uttar-pradesh","2021","2","201304","2304994","2716980000"
"uttar-pradesh","2021","2","201308","2232080","2824970000"
"uttar-pradesh","2021","2","247001","1887127","3969980000"
"uttar-pradesh","2021","3","226004","32760729","56323600000"
"uttar-pradesh","2021","3","201301","13557540","16582900000"
"uttar-pradesh","2021","3","250001","6650017","11375100000"
"uttar-pradesh","2021","3","201307","4542306","5106750000"
"uttar-pradesh","2021","3","201318","4121986","5590990000"
"uttar-pradesh","2021","3","201009","3889561","5487350000"
"uttar-pradesh","2021","3","201308","3317108","3951030000"
"uttar-pradesh","2021","3","201102","3208514","5580810000"
"uttar-pradesh","2021","3","201304","3163828","3612750000"
"uttar-pradesh","2021","3","247001","2727689","5133690000"
"uttar-pradesh","2021","4","226004","43155116","77167500000"
"uttar-pradesh","2021","4","201301","17416177","23030500000"
"uttar-pradesh","2021","4","250001","9138761","16053900000"
"uttar-pradesh","2021","4","201307","5361041","6204990000"
"uttar-pradesh","2021","4","201318","4950752","6912120000"
"uttar-pradesh","2021","4","201009","4752954","6992670000"
"uttar-pradesh","2021","4","201308","4325932","5139790000"
"uttar-pradesh","2021","4","201102","4111189","7379090000"
"uttar-pradesh","2021","4","247001","4040366","7174080000"
"uttar-pradesh","2021","4","201304","3770183","4508300000"
"uttar-pradesh","2022","1","226004","52902770","91187800000"
"uttar-pradesh","2022","1","201301","19346053","25597600000"
"uttar-pradesh","2022","1","250001","10515641","17803900000"
"uttar-pradesh","2022","1","201307","5880421","6890110000"
"uttar-pradesh","2022","1","201318","5596873","7902990000"
"uttar-pradesh","2022","1","201009","5241638","7700100000"
"uttar-pradesh","2022","1","201102","4774119","8400620000"
"uttar-pradesh","2022","1","201308","4453303","5374690000"
"uttar-pradesh","2022","1","201304","4208815","5002060000"
"uttar-pradesh","2022","1","247001","4036667","8074780000"
"uttar-pradesh","2022","2","226004","69083808","115330000000"
"uttar-pradesh","2022","2","201301","23997095","29375500000"
"uttar-pradesh","2022","2","250001","13183697","21216800000"
"uttar-pradesh","2022","2","201307","7569347","8218510000"
"uttar-pradesh","2022","2","201318","7160121","9477750000"
"uttar-pradesh","2022","2","201009","6417120","9058670000"
"uttar-pradesh","2022","2","201308","5838704","6577640000"
"uttar-pradesh","2022","2","201102","5568850","9696480000"
"uttar-pradesh","2022","2","201304","5353515","6025860000"
"uttar-pradesh","2022","2","201306","5039932","5121350000"
"uttar-pradesh","2022","3","226020","63023875","91465800000"
"uttar-pradesh","2022","3","201301","34816192","40251700000"
"uttar-pradesh","2022","3","221010","29209442","42384900000"
"uttar-pradesh","2022","3","250001","15842078","23280800000"
"uttar-pradesh","2022","3","208002","12318362","18094800000"
"uttar-pradesh","2022","3","244001","10865123","17123600000"
"uttar-pradesh","2022","3","282003","10813347","15667300000"
"uttar-pradesh","2022","3","226004","8600161","13870100000"
"uttar-pradesh","2022","3","201307","7909747","8347080000"
"uttar-pradesh","2022","3","201318","7606075","9685240000"
"uttar-pradesh","2022","4","226020","105929627","163113000000"
"uttar-pradesh","2022","4","201301","33671921","38768900000"
"uttar-pradesh","2022","4","221010","23309322","35511800000"
"uttar-pradesh","2022","4","250001","19063494","28215800000"
"uttar-pradesh","2022","4","208002","18894357","29515300000"
"uttar-pradesh","2022","4","201002","11232475","17146100000"
"uttar-pradesh","2022","4","246701","11100036","15809200000"
"uttar-pradesh","2022","4","211002","11028668","14680100000"
"uttar-pradesh","2022","4","282003","9909363","15539100000"
"uttar-pradesh","2022","4","202001","9488487","15746800000"
"uttarakhand","2018","1","263153","97382","90201600"
"uttarakhand","2018","1","248001","89373","151057000"
"uttarakhand","2018","1","247667","84761","114135000"
"uttarakhand","2018","1","249403","64372","83829300"
"uttarakhand","2018","1","263139","56578","67293200"
"uttarakhand","2018","1","244713","41954","46438700"
"uttarakhand","2018","1","248007","34139","43524800"
"uttarakhand","2018","1","263148","29444","24621400"
"uttarakhand","2018","1","262308","23069","15733800"
"uttarakhand","2018","1","249205","22392","27641600"
"uttarakhand","2018","2","248001","124628","261466000"
"uttarakhand","2018","2","263153","122862","145064000"
"uttarakhand","2018","2","247667","101106","177304000"
"uttarakhand","2018","2","249403","86805","134656000"
"uttarakhand","2018","2","263139","73076","120630000"
"uttarakhand","2018","2","244713","56107","79928800"
"uttarakhand","2018","2","248007","47627","81577300"
"uttarakhand","2018","2","263148","36708","44040100"
"uttarakhand","2018","2","249404","29920","50908100"
"uttarakhand","2018","2","247663","28202","36267500"
"uttarakhand","2018","3","263153","183820","224234000"
"uttarakhand","2018","3","248001","158956","356760000"
"uttarakhand","2018","3","247667","124339","232485000"
"uttarakhand","2018","3","263145","120274","74364000"
"uttarakhand","2018","3","249403","109385","182498000"
"uttarakhand","2018","3","263139","86005","149728000"
"uttarakhand","2018","3","244713","72088","127174000"
"uttarakhand","2018","3","248007","59787","118593000"
"uttarakhand","2018","3","263148","58934","70367900"
"uttarakhand","2018","3","262308","43498","49879000"
"uttarakhand","2018","4","263153","264519","332056000"
"uttarakhand","2018","4","248001","228070","531252000"
"uttarakhand","2018","4","249403","188152","282390000"
"uttarakhand","2018","4","247667","172480","333079000"
"uttarakhand","2018","4","263139","127656","239149000"
"uttarakhand","2018","4","244713","103256","177882000"
"uttarakhand","2018","4","248007","91720","177207000"
"uttarakhand","2018","4","263148","71463","93219500"
"uttarakhand","2018","4","263145","68440","59299300"
"uttarakhand","2018","4","247663","65444","109332000"
"uttarakhand","2019","1","263153","657220","469316000"
"uttarakhand","2019","1","249403","436576","380264000"
"uttarakhand","2019","1","248001","401304","766527000"
"uttarakhand","2019","1","247667","258438","414424000"
"uttarakhand","2019","1","263139","196891","287655000"
"uttarakhand","2019","1","244713","192243","230236000"
"uttarakhand","2019","1","263453","184728","99380900"
"uttarakhand","2019","1","263148","163563","131758000"
"uttarakhand","2019","1","262403","141086","60373500"
"uttarakhand","2019","1","248007","135145","202736000"
"uttarakhand","2019","2","248001","620613","1256100000"
"uttarakhand","2019","2","263153","326088","421199000"
"uttarakhand","2019","2","247667","290332","539349000"
"uttarakhand","2019","2","249403","235916","360098000"
"uttarakhand","2019","2","248007","190087","257516000"
"uttarakhand","2019","2","263139","182828","334077000"
"uttarakhand","2019","2","244713","123414","232629000"
"uttarakhand","2019","2","248011","93449","109754000"
"uttarakhand","2019","2","263148","87402","137273000"
"uttarakhand","2019","2","247661","86399","132476000"
"uttarakhand","2019","3","248001","767605","1540170000"
"uttarakhand","2019","3","247667","417517","735593000"
"uttarakhand","2019","3","248007","279515","320185000"
"uttarakhand","2019","3","263153","276611","437952000"
"uttarakhand","2019","3","249403","234449","386648000"
"uttarakhand","2019","3","263139","224088","380462000"
"uttarakhand","2019","3","244713","142259","253237000"
"uttarakhand","2019","3","249402","118343","134431000"
"uttarakhand","2019","3","248171","111154","183256000"
"uttarakhand","2019","3","248011","109599","127911000"
"uttarakhand","2019","4","248001","1059516","2100750000"
"uttarakhand","2019","4","247667","537593","946481000"
"uttarakhand","2019","4","248007","461764","424536000"
"uttarakhand","2019","4","263153","315214","526191000"
"uttarakhand","2019","4","263139","279153","514367000"
"uttarakhand","2019","4","249403","268816","457849000"
"uttarakhand","2019","4","248011","195689","171960000"
"uttarakhand","2019","4","244713","182713","346606000"
"uttarakhand","2019","4","248171","153580","220380000"
"uttarakhand","2019","4","248008","142759","266342000"
"uttarakhand","2020","1","248001","1786332","3988030000"
"uttarakhand","2020","1","248007","456777","423121000"
"uttarakhand","2020","1","248008","444610","1023870000"
"uttarakhand","2020","1","247667","440223","605931000"
"uttarakhand","2020","1","263153","349982","585534000"
"uttarakhand","2020","1","244713","340753","804446000"
"uttarakhand","2020","1","263139","321532","544500000"
"uttarakhand","2020","1","249403","304921","490264000"
"uttarakhand","2020","1","248011","201227","179433000"
"uttarakhand","2020","1","248171","175134","241486000"
"uttarakhand","2020","2","248001","1605883","3891230000"
"uttarakhand","2020","2","244713","471851","1052070000"
"uttarakhand","2020","2","248008","341551","739275000"
"uttarakhand","2020","2","263139","334232","557525000"
"uttarakhand","2020","2","263153","288730","462912000"
"uttarakhand","2020","2","249403","286375","430000000"
"uttarakhand","2020","2","247667","284383","532105000"
"uttarakhand","2020","2","248007","248918","310496000"
"uttarakhand","2020","2","249404","143734","244258000"
"uttarakhand","2020","2","247663","139008","243143000"
"uttarakhand","2020","3","248001","2312196","5346190000"
"uttarakhand","2020","3","263139","478339","891272000"
